document_id	line	token_index	token	token_pos	tag
121381	11	7	MacOS	PROPN	O
121381	11	8	)	PUNCT	O
121381	11	9	software	NOUN	O
121381	11	10	development	NOUN	O
121381	11	11	","	PUNCT	O
121381	11	12	aimed	VERB	O
121381	11	13	at	ADP	O
121381	11	15	creating	VERB	O
121381	11	16	GUI	PROPN	O
121381	11	17	","	PUNCT	O
121381	11	18	which	DET	O
121381	11	19	is	AUX	O
121381	11	21	based	VERB	O
121381	11	22	on	ADP	O
121381	11	24	Qt	PROPN	U-skill
121381	11	25	framework	NOUN	O
121381	11	26	with	ADP	O
121381	11	27	QML	PROPN	U-skill
121381	11	28	","	PUNCT	O
121381	11	29	writing	VERB	O
121381	11	30	clean	ADJ	O
121381	11	31	code	NOUN	O
121381	11	32	without	ADP	O
121381	11	33	over	ADP	O
121381	11	34	-	PUNCT	O
121381	11	35	engineering	NOUN	O
121381	12	1	Design	NOUN	O
121381	12	2	and	CCONJ	O
121381	12	3	verification	NOUN	O
121381	12	4	(	PUNCT	O
121381	12	5	review	NOUN	U-skill
121381	12	6	","	PUNCT	O
121381	12	7	code	NOUN	B-skill
121381	12	8	analysis	NOUN	L-skill
121381	12	9	","	PUNCT	O
121381	12	10	unit	NOUN	B-skill
121381	12	11	testing	NOUN	L-skill
121381	12	12	","	PUNCT	O
121381	12	13	interaction	NOUN	B-skill
121381	12	14	testing	NOUN	L-skill
121381	12	15	)	PUNCT	O
121381	12	16	based	VERB	O
121381	12	17	on	ADP	O
121381	12	19	requirements	NOUN	O
121381	13	1	Collaboration	NOUN	U-skill
121381	13	2	with	ADP	O
121381	13	3	the	DET	O
121381	13	4	team	NOUN	O
121381	13	5	of	ADP	O
121381	13	7	20	NUM	O
121381	13	9	developers	NOUN	O
121381	13	10	using	VERB	O
121381	13	11	Agile	ADJ	U-skill
121381	13	12	methodology	NOUN	O
121231	0	1	•	PUNCT	O
121231	0	2	A	DET	O
121231	0	4	degree	NOUN	O
121231	0	5	in	ADP	O
121231	0	7	Computer	PROPN	B-skill
121231	0	8	Science	PROPN	L-skill
121231	0	9	or	CCONJ	O
121231	0	11	Engineering	PROPN	U-skill
121231	1	1	•	PUNCT	O
121231	1	2	At	ADP	O
121231	1	4	least	ADJ	O
121231	1	5	3	NUM	B-exp
121231	1	6	+	CCONJ	I-exp
121231	1	8	years	NOUN	L-exp
121231	1	9	with	ADP	O
121231	1	10	frontend	NOUN	B-skill
121231	1	11	web	NOUN	I-skill
121231	1	12	development	NOUN	L-skill
121231	1	13	(	PUNCT	O
121231	1	14	JavaScript	PROPN	U-skill
121231	1	15	","	PUNCT	O
121231	1	16	HTML	PROPN	U-skill
121231	1	17	","	PUNCT	O
121231	1	18	CSS	PROPN	U-skill
121231	1	19	","	PUNCT	O
121231	1	20	TypeScript	PROPN	U-skill
121231	1	21	)	PUNCT	O
121231	2	1	•	PUNCT	O
121231	2	2	Experience	NOUN	O
121231	2	3	with	ADP	O
121231	2	4	Angular	PROPN	U-skill
121231	3	1	•	PUNCT	O
121231	3	2	Experience	NOUN	O
121231	3	3	with	ADP	O
121231	3	4	at	ADP	O
121231	3	6	least	ADJ	O
121231	3	7	one	NUM	O
121231	3	8	CSS	NOUN	U-skill
121231	3	9	framework	NOUN	O
121231	3	10	such	ADJ	O
121231	3	11	as	SCONJ	O
121231	3	13	SASS	NOUN	U-skill
121231	3	14	or	CCONJ	O
121231	3	16	LESS	ADV	U-skill
121231	4	1	•	PUNCT	O
121231	4	2	Experience	NOUN	O
121231	4	3	with	ADP	O
121231	4	4	scrum	NOUN	U-skill
121231	4	5	or	CCONJ	O
121231	4	7	other	ADJ	O
121231	4	8	agile	ADJ	U-skill
121231	4	9	frameworks	NOUN	O
121231	4	10	is	AUX	O
121231	4	12	preferred	VERB	O
121231	5	1	•	PUNCT	O
121231	5	2	Passion	NOUN	O
121231	5	3	for	ADP	O
121231	5	4	new	ADJ	O
121231	5	5	technologies	NOUN	O
121231	5	6	","	PUNCT	O
121231	5	7	and	CCONJ	O
121231	5	8	empathy	NOUN	O
121231	5	9	for	ADP	O
121231	5	10	users	NOUN	O
121231	6	1	•	PUNCT	O
121231	6	2	Attention	NOUN	O
121231	6	3	to	ADP	O
121231	6	5	detail	NOUN	O
121231	6	6	and	CCONJ	O
121231	6	7	data	NOUN	O
121231	6	8	validity	NOUN	O
121231	7	1	•	PUNCT	O
121231	7	2	Confident	ADJ	O
121231	7	3	in	ADP	O
121231	7	5	English	PROPN	O
121231	7	6	","	PUNCT	O
121231	7	7	with	ADP	O
121231	7	8	good	ADJ	O
121231	7	9	communication	NOUN	O
121231	7	10	skills	NOUN	O
121231	8	1	•	PUNCT	O
121231	8	2	Webpack	PROPN	U-skill
121231	9	1	•	PUNCT	O
121231	9	2	Unit	NOUN	B-skill
121231	9	3	testing	NOUN	L-skill
121231	9	4	and	CCONJ	O
121231	9	5	mocking	VERB	U-skill
121231	10	1	•	PUNCT	O
121231	10	2	AngularJS	PROPN	U-skill
121231	11	1	•	PUNCT	O
121231	11	2	UX	NOUN	U-skill
121231	12	1	•	PUNCT	O
121231	12	2	Participation	NOUN	O
121231	12	3	in	ADP	O
121231	12	5	producing	VERB	O
121231	12	6	market	NOUN	O
121231	12	7	-	PUNCT	O
121231	12	8	leading	VERB	O
121231	12	9	technology	NOUN	O
121231	12	10	products	NOUN	O
121231	12	11	for	ADP	O
121231	12	12	customers	NOUN	O
121231	12	13	around	ADP	O
121231	12	14	the	DET	O
121231	12	15	world	NOUN	O
121231	13	1	•	PUNCT	O
121231	13	2	Work	NOUN	O
121231	13	3	in	ADP	O
121231	13	5	a	DET	O
121231	13	7	unique	ADJ	O
121231	13	8	professional	ADJ	O
121231	13	9	","	PUNCT	O
121231	13	10	friendly	ADJ	O
121231	13	11	and	CCONJ	O
121231	13	12	supportive	ADJ	O
121231	13	13	environment	NOUN	O
121231	14	1	•	PUNCT	O
121231	14	2	Constant	ADJ	O
121231	14	3	professional	ADJ	O
121231	14	4	growth	NOUN	O
121231	14	5	and	CCONJ	O
121231	14	6	development	NOUN	O
121231	15	1	•	PUNCT	O
121231	15	2	Occasional	ADJ	O
121231	15	3	business	NOUN	O
121231	15	4	trips	NOUN	O
121231	15	5	to	ADP	O
121231	15	7	Western	PROPN	O
121231	15	8	Europe	PROPN	O
121231	16	1	•	PUNCT	O
121231	16	2	Competitive	ADJ	O
121231	16	3	salary	NOUN	O
121231	16	4	level	NOUN	O
121231	17	1	•	PUNCT	O
121231	17	2	Good	ADJ	O
121231	17	3	working	NOUN	O
121231	17	4	conditions	NOUN	O
121231	17	5	in	ADP	O
121231	17	7	a	DET	O
121231	17	9	comfortable	ADJ	O
121231	17	10	office	NOUN	O
121231	17	11	(	PUNCT	O
121231	17	12	not	PART	O
121231	17	13	open	ADJ	O
121231	17	14	space	NOUN	O
121231	17	15	!	PUNCT	O
121231	17	16	)	PUNCT	O
121231	17	17	near	SCONJ	O
121231	17	18	National	PROPN	O
121231	17	19	Technical	PROPN	O
121231	17	20	University	PROPN	O
121231	17	21	“	PUNCT	O
121231	17	22	KPI	PROPN	O
121231	17	23	”	PUNCT	O
121231	18	1	•	PUNCT	O
121231	18	2	39	NUM	O
121231	18	4	working	VERB	O
121231	18	5	hours	NOUN	O
121231	18	6	per	ADP	O
121231	18	7	week	NOUN	O
121231	18	8	within	ADP	O
121231	18	9	flexible	ADJ	O
121231	18	10	time	NOUN	O
121231	18	11	-	PUNCT	O
121231	18	12	frame	NOUN	O
121231	18	13	from	ADP	O
121231	18	14	8:00	NUM	O
121231	18	15	till	SCONJ	O
121231	18	16	20:00	NUM	O
121231	19	1	•	PUNCT	O
121231	19	2	Possibility	NOUN	O
121231	19	3	of	ADP	O
121231	19	5	partially	ADV	O
121231	19	6	remote	ADJ	O
121231	19	7	work	NOUN	O
121231	20	1	•	PUNCT	O
121231	20	2	A	DET	O
121231	20	4	parking	NOUN	O
121231	20	5	lot	NOUN	O
121231	20	6	with	ADP	O
121231	20	7	free	ADJ	O
121231	20	8	spaces	NOUN	O
121231	20	9	for	ADP	O
121231	20	10	employees	NOUN	O
121231	21	1	•	PUNCT	O
121231	21	2	A	DET	O
121231	21	4	healthy	ADJ	O
121231	21	5	work	NOUN	O
121231	21	6	-	PUNCT	O
121231	21	7	life	NOUN	O
121231	21	8	balance	NOUN	O
121231	22	1	•	PUNCT	O
121231	22	2	Annual	ADJ	O
121231	22	3	paid	VERB	O
121231	22	4	vacation	NOUN	O
121231	22	5	(	PUNCT	O
121231	22	6	24	NUM	O
121231	22	8	working	VERB	O
121231	22	9	days	NOUN	O
121231	22	10	)	PUNCT	O
121231	23	1	•	PUNCT	O
121231	23	2	Paid	VERB	O
121231	23	3	sick	ADJ	O
121231	23	4	leaves	NOUN	O
121231	23	5	and	CCONJ	O
121231	23	6	a	DET	O
121231	23	8	child	NOUN	O
121231	23	9	sick	NOUN	O
121231	23	10	leaves	NOUN	O
121231	24	1	•	PUNCT	O
121231	24	2	Maternity	NOUN	O
121231	24	3	and	CCONJ	O
121231	24	4	paternity	NOUN	O
121231	24	5	leaves	NOUN	O
121231	25	1	•	PUNCT	O
121231	25	2	Medical	ADJ	O
121231	25	3	insurance	NOUN	O
121231	25	4	(	PUNCT	O
121231	25	5	incl	NOUN	O
121231	25	6	.	PUNCT	O
121231	25	7	massage	NOUN	O
121231	25	8	in	ADP	O
121231	25	10	the	DET	O
121231	25	11	office	NOUN	O
121231	25	12	)	PUNCT	O
121231	25	13	.	PUNCT	O
121231	26	1	•	PUNCT	O
121231	26	2	English	ADJ	O
121231	26	3	classes	NOUN	O
121231	26	4	with	ADP	O
121231	26	5	a	DET	O
121231	26	7	native	ADJ	O
121231	26	8	speaker	NOUN	O
121231	27	1	•	PUNCT	O
121231	27	2	Compensation	NOUN	O
121231	27	3	of	ADP	O
121231	27	5	lunches	NOUN	O
121231	28	1	•	PUNCT	O
121231	28	2	Regular	ADJ	O
121231	28	3	company	NOUN	O
121231	28	4	events	NOUN	O
121231	29	1	•	PUNCT	O
121231	29	2	Opportunity	NOUN	O
121231	29	3	to	PART	O
121231	29	5	become	VERB	O
121231	29	6	a	DET	O
121231	29	8	part	NOUN	O
121231	29	9	of	ADP	O
121231	29	11	the	DET	O
121231	29	12	success	NOUN	O
121231	29	13	that	DET	O
121231	29	14	3Shape	PROPN	O
121231	29	15	has	AUX	O
121231	29	16	created	VERB	O
121231	29	17	over	ADP	O
121231	29	18	the	DET	O
121231	29	19	past	ADJ	O
121231	29	20	20	NUM	O
121231	29	22	years	NOUN	O
118363	0	1	Requirements	NOUN	O
118363	0	2	:	PUNCT	O
118363	1	1	—	PUNCT	O
118363	1	3	Front	ADJ	B-skill
118363	1	4	-	PUNCT	I-skill
118363	1	5	End	NOUN	L-skill
118363	1	7	—	PUNCT	O
118363	1	8	React.js	ADP	U-skill
118363	1	10	—	PUNCT	O
118363	1	11	3	NUM	B-exp
118363	1	13	years	NOUN	I-exp
118363	1	14	experience	NOUN	L-exp
118363	1	15	at	ADP	O
118363	1	17	least	ADJ	O
118363	2	1	—	PUNCT	O
118363	2	3	Functional	PROPN	B-skill
118363	2	4	Components	PROPN	L-skill
118363	2	5	","	PUNCT	O
118363	2	6	use	VERB	O
118363	2	7	Hooks	NOUN	U-skill
118363	3	1	—	PUNCT	O
118363	3	3	Use	VERB	O
118363	3	4	Jest	PROPN	U-skill
118363	3	5	for	ADP	O
118363	3	6	testing	NOUN	O
118363	4	1	—	PUNCT	O
118363	4	3	Experience	NOUN	O
118363	4	4	in	ADP	O
118363	4	6	work	VERB	O
118363	4	7	with	ADP	O
118363	4	8	REST	NOUN	B-skill
118363	4	9	API	PROPN	L-skill
118363	4	10	(	PUNCT	O
118363	4	11	json	PROPN	U-skill
118363	4	12	","	PUNCT	O
118363	4	13	xml	PROPN	U-skill
118363	4	14	)	PUNCT	O
118363	5	1	—	PUNCT	O
118363	5	3	Design	PROPN	B-skill
118363	5	4	Patterns	PROPN	L-skill
118363	5	5	such	ADJ	O
118363	5	7	as	SCONJ	O
118363	5	8	:	PUNCT	O
118363	5	9	OOP	PROPN	U-skill
118363	5	10	","	PUNCT	O
118363	5	11	MVC	PROPN	U-skill
118363	5	12	","	PUNCT	O
118363	5	13	SOLID	ADJ	U-skill
118363	5	14	","	PUNCT	O
118363	5	15	DRY	ADJ	U-skill
118363	5	16	","	PUNCT	O
118363	5	17	KISS	PROPN	U-skill
118363	5	18	is	AUX	O
118363	5	20	advantage	NOUN	O
118363	6	1	—	PUNCT	O
118363	6	3	MySQL	PROPN	U-skill
118363	6	5	is	AUX	O
118363	6	6	advantage	NOUN	O
118363	7	1	—	PUNCT	O
118363	7	3	HTML	PROPN	U-skill
118363	7	4	","	PUNCT	O
118363	7	5	CSS	PROPN	U-skill
118363	7	6	","	PUNCT	O
118363	7	7	JavaScript	PROPN	U-skill
118363	7	8	(	PUNCT	O
118363	7	9	jQuery	PROPN	U-skill
118363	7	10	","	PUNCT	O
118363	7	11	Node.js	PROPN	U-skill
118363	7	12	)	PUNCT	O
118363	7	13	is	AUX	O
118363	7	15	advantage	NOUN	O
118363	8	1	—	PUNCT	O
118363	8	3	Clear	ADJ	O
118363	8	4	","	PUNCT	O
118363	8	5	good	ADJ	O
118363	8	6	documented	ADJ	U-skill
118363	8	7	and	CCONJ	O
118363	8	8	re	ADJ	O
118363	8	9	-	ADJ	O
118363	8	10	usable	ADJ	O
118363	8	11	code	NOUN	O
118363	9	1	—	PUNCT	O
118363	9	3	Refactoring	VERB	U-skill
118363	9	4	and	CCONJ	O
118363	9	5	use	VERB	O
118363	9	6	Best	ADJ	O
118363	9	7	Practicles	PROPN	O
118363	9	8	will	VERB	O
118363	9	9	be	AUX	O
118363	9	11	a	DET	O
118363	9	13	great	ADJ	O
118363	9	14	plus	CCONJ	O
118363	10	1	—	PUNCT	O
118363	10	3	good	ADJ	O
118363	10	4	English	ADJ	U-skill
118363	10	5	level	NOUN	O
118363	11	1	—	PUNCT	O
118363	11	3	good	ADJ	O
118363	11	4	communication	NOUN	O
118363	11	5	and	CCONJ	O
118363	11	6	presentation	NOUN	B-skill
118363	11	7	skills	NOUN	L-skill
118363	11	8	is	AUX	O
118363	11	10	advantage	NOUN	O
118363	12	1	Would	VERB	O
118363	12	2	be	AUX	O
118363	12	4	an	DET	O
118363	12	6	advantage	NOUN	O
118363	12	7	:	PUNCT	O
118363	13	1	—	PUNCT	O
118363	13	3	experience	NOUN	O
118363	13	4	in	ADP	O
118363	13	6	software	NOUN	B-skill
118363	13	7	design	NOUN	I-skill
118363	13	8	of	ADP	I-skill
118363	13	10	highly	ADV	I-skill
118363	13	11	loaded	VERB	I-skill
118363	13	12	systems	NOUN	L-skill
118363	14	1	—	PUNCT	O
118363	14	3	project	NOUN	B-skill
118363	14	4	development	NOUN	L-skill
118363	15	1	We	PRON	O
118363	15	3	offer	VERB	O
118363	15	4	:	PUNCT	O
118363	16	1	—	PUNCT	O
118363	16	3	competitive	ADJ	O
118363	16	4	salary	NOUN	O
118363	17	1	—	PUNCT	O
118363	17	3	you	PRON	O
118363	17	4	will	VERB	O
118363	17	5	have	AUX	O
118363	17	6	an	DET	O
118363	17	8	opportunity	NOUN	O
118363	17	9	to	PART	O
118363	17	11	become	VERB	O
118363	17	12	a	DET	O
118363	17	14	team	NOUN	O
118363	17	15	leader	NOUN	O
118363	18	1	—	PUNCT	O
118363	18	3	оur	VERB	O
118363	18	4	project	NOUN	O
118363	18	5	is	AUX	O
118363	18	7	an	DET	O
118363	18	9	interesting	ADJ	O
118363	18	10	","	PUNCT	O
118363	18	11	complex	ADJ	O
118363	18	12	and	CCONJ	O
118363	18	13	uncommon	ADJ	O
118363	18	14	with	ADP	O
118363	18	15	innovation	NOUN	O
118363	18	16	and	CCONJ	O
118363	18	17	challenges	NOUN	O
118363	18	18	!	PUNCT	O
118363	19	1	—	PUNCT	O
118363	19	3	you	PRON	O
118363	19	4	will	VERB	O
118363	19	5	independently	ADV	O
118363	19	6	develop	VERB	O
118363	19	7	the	DET	O
118363	19	8	project	NOUN	O
118363	19	9	architecture	NOUN	O
118363	20	1	—	PUNCT	O
118363	20	3	you	PRON	O
118363	20	4	can	VERB	O
118363	20	5	mentee	VERB	O
118363	20	6	junior	ADJ	O
118363	20	7	and/or	CCONJ	O
118363	20	8	middle	ADJ	O
118363	20	9	developers	NOUN	O
118363	21	1	—	PUNCT	O
118363	21	3	it	PRON	O
118363	21	5	is	AUX	O
118363	21	7	you	PRON	O
118363	21	8	who	PRON	O
118363	21	9	will	VERB	O
118363	21	10	receive	VERB	O
118363	21	11	a	DET	O
118363	21	13	salary	NOUN	O
118363	21	14	much	ADV	O
118363	21	15	higher	ADJ	O
118363	21	16	than	SCONJ	O
118363	21	17	the	DET	O
118363	21	18	market	NOUN	O
118363	21	19	salary	NOUN	O
118363	21	20	after	ADP	O
118363	21	21	MVP	PROPN	O
118363	22	1	—	PUNCT	O
118363	22	3	also	ADV	O
118363	22	4	","	PUNCT	O
118363	22	5	you	PRON	O
118363	22	6	will	VERB	O
118363	22	7	work	VERB	O
118363	22	8	in	ADP	O
118363	22	10	the	DET	O
118363	22	11	adequate	ADJ	O
118363	22	12	company	NOUN	O
118363	22	13	","	PUNCT	O
118363	22	14	where	ADV	O
118363	22	15	your	DET	O
118363	22	16	knowledge	NOUN	O
118363	22	17	and	CCONJ	O
118363	22	18	skills	NOUN	O
118363	22	19	will	VERB	O
118363	22	20	be	AUX	O
118363	22	22	appreciated	VERB	O
118363	22	23	objectively	ADV	O
118363	22	24	","	PUNCT	O
118363	22	25	and	CCONJ	O
118363	22	26	your	DET	O
118363	22	27	opinion	NOUN	O
118363	22	28	will	VERB	O
118363	22	29	be	AUX	O
118363	22	31	listened	VERB	O
118363	22	32	to	ADP	O
118363	23	1	—	PUNCT	O
118363	23	3	fixed	VERB	O
118363	23	4	salary	NOUN	O
118363	23	5	and	CCONJ	O
118363	23	6	compensation	NOUN	O
118363	23	7	system	NOUN	O
118363	23	8	.	PUNCT	O
118363	23	9	All	DET	O
118363	23	10	the	DET	O
118363	23	11	details	NOUN	O
118363	23	12	will	VERB	O
118363	23	13	be	AUX	O
118363	23	15	discussed	VERB	O
118363	23	16	during	ADP	O
118363	23	17	the	DET	O
118363	23	18	interview	NOUN	O
118363	23	19	.	PUNCT	O
118363	23	20	As	SCONJ	O
118363	23	22	the	DET	O
118363	23	23	project	NOUN	O
118363	23	24	develops	VERB	O
118363	23	25	","	PUNCT	O
118363	23	26	you	PRON	O
118363	23	27	will	VERB	O
118363	23	28	get	AUX	O
118363	23	29	a	DET	O
118363	23	31	salary	NOUN	O
118363	23	32	above	ADP	O
118363	23	33	the	DET	O
118363	23	34	market	NOUN	O
118363	23	35	offer	NOUN	O
118363	24	1	—	PUNCT	O
118363	24	3	you	PRON	O
118363	24	4	’ll	VERB	O
118363	24	5	work	VERB	O
118363	24	6	in	ADP	O
118363	24	8	our	DET	O
118363	24	9	modern	ADJ	O
118363	24	10	and	CCONJ	O
118363	24	11	comfortable	ADJ	O
118363	24	12	office	NOUN	O
118363	24	13	based	VERB	O
118363	24	14	in	ADP	O
118363	24	16	Kyiv	PROPN	O
118363	24	17	(	PUNCT	O
118363	24	18	the	DET	O
118363	24	19	metro	NOUN	O
118363	24	20	is	AUX	O
118363	24	22	nearby	ADV	O
118363	24	23	)	PUNCT	O
118363	24	24	with	ADP	O
118363	24	25	all	DET	O
118363	24	26	modern	ADJ	O
118363	24	27	features	NOUN	O
118363	24	28	.	PUNCT	O
118363	25	1	—	PUNCT	O
118363	25	3	official	ADJ	O
118363	25	4	employment	NOUN	O
118363	25	5	and	CCONJ	O
118363	25	6	wage	NOUN	O
118363	25	7	supplements	NOUN	O
118363	26	1	—	PUNCT	O
118363	26	3	the	DET	O
118363	26	4	vacation	NOUN	O
118363	26	5	is	AUX	O
118363	26	7	also	ADV	O
118363	26	8	discussed	VERB	O
118363	26	9	during	ADP	O
118363	26	10	the	DET	O
118363	26	11	interview	NOUN	O
118363	27	1	—	PUNCT	O
118363	27	3	permanent	ADJ	O
118363	27	4	training	NOUN	O
118363	27	5	and	CCONJ	O
118363	27	6	tuition	NOUN	O
118363	27	7	at	ADP	O
118363	27	9	the	DET	O
118363	27	10	Company	NOUN	O
118363	27	11	’s	PART	O
118363	27	12	expense	NOUN	O
118363	27	13	.	PUNCT	O
118363	27	14	We	PRON	O
118363	27	16	understand	VERB	O
118363	27	17	that	SCONJ	O
118363	27	18	every	DET	O
118363	27	19	day	NOUN	O
118363	27	20	is	AUX	O
118363	27	22	a	DET	O
118363	27	24	chance	NOUN	O
118363	27	25	to	PART	O
118363	27	27	rise	VERB	O
118363	27	28	up	ADP	O
118363	27	30	the	DET	O
118363	27	31	professional	ADJ	O
118363	27	32	level	NOUN	O
118363	28	1	—	PUNCT	O
118363	28	3	dazzling	ADJ	O
118363	28	4	team	NOUN	O
118363	28	5	-	PUNCT	O
118363	28	6	building	NOUN	O
118363	28	7	events	NOUN	O
118363	28	8	","	PUNCT	O
118363	28	9	just	ADV	O
118363	28	10	like	INTJ	O
118363	28	11	in	ADP	O
118363	28	13	American	ADJ	O
118363	28	14	movies	NOUN	O
118363	28	15	!	PUNCT	O
118363	29	1	Responsibilities	NOUN	O
118363	29	2	:	PUNCT	O
118363	30	1	—	PUNCT	O
118363	30	3	Participation	NOUN	O
118363	30	4	in	ADP	O
118363	30	6	the	DET	O
118363	30	7	architecture	NOUN	B-skill
118363	30	8	development	NOUN	L-skill
118363	30	9	process	NOUN	O
118363	31	1	—	PUNCT	O
118363	31	3	the	DET	O
118363	31	4	choice	NOUN	O
118363	31	5	of	ADP	O
118363	31	7	the	DET	O
118363	31	8	best	ADJ	O
118363	31	9	technologies	NOUN	O
118363	31	10	to	PART	O
118363	31	12	implement	VERB	O
118363	31	13	the	DET	O
118363	31	14	required	VERB	O
118363	31	15	functionality	NOUN	O
118363	32	1	—	PUNCT	O
118363	32	3	training	NOUN	O
118363	32	4	and	CCONJ	O
118363	32	5	employees	NOUN	O
118363	32	6	orientation	NOUN	O
118363	32	7	support	NOUN	O
118363	33	1	—	PUNCT	O
118363	33	3	code	NOUN	B-skill
118363	33	4	standards	NOUN	I-skill
118363	33	5	development	NOUN	L-skill
118363	33	6	and	CCONJ	O
118363	33	7	implementation	NOUN	O
118363	34	1	—	PUNCT	O
118363	34	3	detailed	ADJ	O
118363	34	4	documentation	NOUN	O
118363	35	1	—	PUNCT	O
118363	35	3	the	DET	O
118363	35	4	customer	NOUN	O
118363	35	5	and	CCONJ	O
118363	35	6	the	DET	O
118363	35	7	outsource	NOUN	O
118363	35	8	companies	NOUN	O
118363	35	9	interaction	NOUN	O
118363	36	1	—	PUNCT	O
118363	36	3	Goals	PROPN	O
118363	36	4	setting	VERB	O
118363	37	1	—	PUNCT	O
118363	37	3	code	NOUN	O
118363	37	4	review	NOUN	O
118363	37	5	","	PUNCT	O
118363	37	6	refactoring	VERB	O
113931	0	1	•	PUNCT	O
113931	0	2	Strong	ADJ	O
113931	0	3	logic	NOUN	U-skill
113931	0	4	","	PUNCT	O
113931	0	5	analytical	ADJ	U-skill
113931	0	6	","	PUNCT	O
113931	0	7	and	CCONJ	O
113931	0	8	problem	NOUN	B-skill
113931	0	9	solving	VERB	L-skill
113931	0	10	skills	NOUN	O
113931	0	11	.	PUNCT	O
113931	1	1	•	PUNCT	O
113931	1	2	Results	NOUN	O
113931	1	3	oriented	VERB	O
113931	1	4	attitude	NOUN	O
113931	1	5	","	PUNCT	O
113931	1	6	willing	ADJ	O
113931	1	7	to	PART	O
113931	1	9	get	AUX	O
113931	1	10	things	NOUN	O
113931	1	11	done	VERB	O
113931	1	12	and	CCONJ	O
113931	1	13	commitment	NOUN	U-skill
113931	1	14	to	ADP	O
113931	1	16	quality	NOUN	O
113931	1	17	.	PUNCT	O
113931	2	1	•	PUNCT	O
113931	2	2	Ability	NOUN	O
113931	2	3	to	PART	O
113931	2	5	estimate	NOUN	B-skill
113931	2	6	efforts	NOUN	L-skill
113931	2	7	and	CCONJ	O
113931	2	8	to	PART	O
113931	2	10	follow	VERB	O
113931	2	11	the	DET	O
113931	2	12	commitments	NOUN	O
113931	2	13	.	PUNCT	O
113931	3	1	•	PUNCT	O
113931	3	2	Ability	NOUN	O
113931	3	3	to	PART	O
113931	3	5	work	VERB	B-skill
113931	3	6	independently	ADV	L-skill
113931	3	7	","	PUNCT	O
113931	3	8	proactively	ADV	U-skill
113931	3	9	and	CCONJ	O
113931	3	10	to	PART	O
113931	3	12	lead	VERB	B-skill
113931	3	13	others	NOUN	L-skill
113931	3	14	.	PUNCT	O
113931	4	1	•	PUNCT	O
113931	4	2	Interpersonal	ADJ	B-skill
113931	4	3	skills	NOUN	L-skill
113931	4	4	and	CCONJ	O
113931	4	5	including	VERB	O
113931	4	6	those	DET	O
113931	4	7	to	ADP	O
113931	4	9	project	VERB	O
113931	4	10	a	DET	O
113931	4	12	professional	ADJ	O
113931	4	13	image	NOUN	O
113931	4	14	of	ADP	O
113931	4	16	the	DET	O
113931	4	17	team	NOUN	O
113931	4	18	both	CCONJ	O
113931	4	19	internally	ADV	O
113931	4	20	and	CCONJ	O
113931	4	21	externally	ADV	O
113931	4	22	.	PUNCT	O
113931	5	1	•	PUNCT	O
113931	5	2	Professional	ADJ	O
113931	5	3	and	CCONJ	O
113931	5	4	positive	ADJ	O
113931	5	5	attitude	NOUN	O
113931	5	6	towards	ADP	O
113931	5	7	work	NOUN	O
113931	5	8	","	PUNCT	O
113931	5	9	staff	NOUN	O
113931	5	10	and	CCONJ	O
113931	5	11	peers	NOUN	O
113931	5	12	with	ADP	O
113931	5	13	the	DET	O
113931	5	14	ability	NOUN	O
113931	5	15	to	PART	O
113931	5	17	build	VERB	O
113931	5	18	relationships	NOUN	O
113931	5	19	and	CCONJ	O
113931	5	20	communicate	VERB	U-skill
113931	5	21	with	ADP	O
113931	5	22	staff	NOUN	O
113931	5	23	and	CCONJ	O
113931	5	24	stakeholders	NOUN	O
113931	5	25	at	ADP	O
113931	5	27	all	DET	O
113931	5	28	levels	NOUN	O
113931	5	29	.	PUNCT	O
113931	6	1	•	PUNCT	O
113931	6	2	Being	AUX	O
113931	6	3	efficient	ADJ	O
113931	6	4	in	ADP	O
113931	6	6	the	DET	O
113931	6	7	communication	NOUN	O
113931	6	8	.	PUNCT	O
113931	7	1	•	PUNCT	O
113931	7	2	Focusing	VERB	O
113931	7	3	on	ADP	O
113931	7	5	process	NOUN	O
113931	7	6	","	PUNCT	O
113931	7	7	attention	NOUN	O
113931	7	8	to	ADP	O
113931	7	10	details	NOUN	O
113931	7	11	.	PUNCT	O
113931	8	1	•	PUNCT	O
113931	8	2	Good	ADJ	O
113931	8	3	understanding	NOUN	O
113931	8	4	of	ADP	O
113931	8	6	software	NOUN	B-skill
113931	8	7	delivery	NOUN	I-skill
113931	8	8	process	NOUN	L-skill
113931	8	9	.	PUNCT	O
113931	9	1	•	PUNCT	O
113931	9	2	Strong	ADJ	O
113931	9	3	experience	NOUN	O
113931	9	4	and	CCONJ	O
113931	9	5	good	ADJ	O
113931	9	6	knowledge	NOUN	O
113931	9	7	of	ADP	O
113931	9	9	software	NOUN	B-skill
113931	9	10	architecture	NOUN	I-skill
113931	9	11	patterns	NOUN	L-skill
113931	9	12	and	CCONJ	O
113931	9	13	systems	NOUN	B-skill
113931	9	14	integration	NOUN	I-skill
113931	9	15	patterns	NOUN	L-skill
113931	9	16	.	PUNCT	O
113931	10	1	•	PUNCT	O
113931	10	2	Deep	ADJ	O
113931	10	3	and	CCONJ	O
113931	10	4	wide	ADJ	O
113931	10	5	knowledge	NOUN	O
113931	10	6	of	ADP	O
113931	10	8	backend	NOUN	U-skill
